strain	strain_name	date	country	host	genotype	subgenotype
KY470892	None	2016-01-11	China	Homo sapiens	C	None
KY470893	None	2016-01-11	China	Homo sapiens	C	None
KY470894	None	2016-01-11	China	Homo sapiens	C	None
KY470895	None	2016-01-11	China	Homo sapiens	C	None
KY470896	None	2016-01-11	China	Homo sapiens	C	None
KY470897	None	2016-01-11	China	Homo sapiens	C	None
KY470898	None	2016-01-11	China	Homo sapiens	C	None
KY470899	None	2016-01-11	China	Homo sapiens	C	None
KY470900	None	2016-01-11	China	Homo sapiens	C	None
KY470901	None	2016-01-11	China	Homo sapiens	C	None
KY470902	None	2016-01-11	China	Homo sapiens	C	None
KY470903	None	2016-01-11	China	Homo sapiens	C	None
KY470904	None	2016-01-11	China	Homo sapiens	C	None
KY470905	None	2016-01-11	China	Homo sapiens	C	None
KY470906	None	2015-12-30	China	Homo sapiens	C	None
KY470907	None	2015-12-30	China	Homo sapiens	C	None
KY470908	None	2015-12-30	China	Homo sapiens	C	None
KY470909	None	2015-12-30	China	Homo sapiens	C	None
KY470910	None	2015-12-30	China	Homo sapiens	C	None
KY470911	None	2015-12-30	China	Homo sapiens	C	None
KY470912	None	2015-12-30	China	Homo sapiens	C	None
KY470913	None	2015-12-30	China	Homo sapiens	C	None
KY470914	None	2015-12-30	China	Homo sapiens	C	None
KY470915	None	2015-12-30	China	Homo sapiens	C	None
KY470916	None	2015-12-30	China	Homo sapiens	C	None
KY470917	None	2015-12-30	China	Homo sapiens	C	None
KY470918	None	2015-12-30	China	Homo sapiens	C	None
KY470919	None	2015-12-30	China	Homo sapiens	C	None
KY470920	None	2015-12-30	China	Homo sapiens	C	None
KY470921	None	2016-04-13	China	Homo sapiens	C	None
KY470922	None	2016-04-13	China	Homo sapiens	C	None
KY470923	None	2016-04-13	China	Homo sapiens	C	None
KY470924	None	2016-04-13	China	Homo sapiens	C	None
KY470925	None	2016-04-13	China	Homo sapiens	C	None
KY470926	None	2016-04-13	China	Homo sapiens	C	None
KY470927	None	2016-04-13	China	Homo sapiens	C	None
KY470928	None	2016-04-13	China	Homo sapiens	C	None
KY470929	None	2016-04-13	China	Homo sapiens	C	None
KY470930	None	2016-04-13	China	Homo sapiens	C	None
KY470931	None	2016-04-13	China	Homo sapiens	C	None
KY470932	None	2016-04-13	China	Homo sapiens	C	None
KY470933	None	2016-04-13	China	Homo sapiens	C	None
KY470934	None	2016-04-13	China	Homo sapiens	C	None
KY470935	None	2016-01-12	China	Homo sapiens	C	None
KY470936	None	2016-01-12	China	Homo sapiens	C	None
KY470937	None	2016-01-12	China	Homo sapiens	C	None
KY470938	None	2016-01-12	China	Homo sapiens	C	None
KY470939	None	2016-01-12	China	Homo sapiens	C	None
KY470940	None	2016-01-12	China	Homo sapiens	C	None
KY470941	None	2016-01-12	China	Homo sapiens	C	None
KY470942	None	2016-01-12	China	Homo sapiens	C	None
KY470943	None	2016-01-12	China	Homo sapiens	C	None
KY470944	None	2016-01-12	China	Homo sapiens	C	None
KY470945	None	2016-01-12	China	Homo sapiens	C	None
KY470946	None	2016-01-12	China	Homo sapiens	C	None
KY470947	None	2016-01-12	China	Homo sapiens	C	None
KY470948	None	2016-01-12	China	Homo sapiens	C	None
KY470949	None	2016-01-12	China	Homo sapiens	C	None
KY470950	None	2016-01-12	China	Homo sapiens	C	None
KY470951	None	2016-01-12	China	Homo sapiens	C	None
KY470952	None	2016-01-12	China	Homo sapiens	C	None
KY470965	None	2016-04-13	China	Homo sapiens	C	None
KY470966	None	2016-04-13	China	Homo sapiens	C	None
KY470967	None	2016-04-13	China	Homo sapiens	C	None
KY470968	None	2016-04-13	China	Homo sapiens	C	None
KY470969	None	2016-04-13	China	Homo sapiens	C	None
KY470970	None	2016-04-13	China	Homo sapiens	C	None
KY470971	None	2016-04-13	China	Homo sapiens	C	None
KY470972	None	2016-04-13	China	Homo sapiens	C	None
KY470973	None	2016-04-13	China	Homo sapiens	C	None
KY470974	None	2016-04-13	China	Homo sapiens	C	None
KY470975	None	2016-04-13	China	Homo sapiens	C	None
KY470976	None	2016-04-13	China	Homo sapiens	C	None
KY470977	None	2016-04-13	China	Homo sapiens	C	None
KY470978	None	2016-04-13	China	Homo sapiens	C	None
KY470979	None	2016-04-13	China	Homo sapiens	C	None
KY470980	None	2015-12-30	China	Homo sapiens	C	None
KY470981	None	2015-12-30	China	Homo sapiens	C	None
KY470982	None	2015-12-30	China	Homo sapiens	C	None
KY470983	None	2015-12-30	China	Homo sapiens	C	None
KY470984	None	2015-12-30	China	Homo sapiens	C	None
KY470985	None	2015-12-30	China	Homo sapiens	C	None
KY470986	None	2015-12-30	China	Homo sapiens	C	None
KY470987	None	2015-12-30	China	Homo sapiens	C	None
KY470988	None	2015-12-30	China	Homo sapiens	C	None
KY470989	None	2015-12-30	China	Homo sapiens	C	None
KY470990	None	2015-12-30	China	Homo sapiens	C	None
KY470991	None	2015-12-30	China	Homo sapiens	C	None
LC170474	C-A1_YM	2007-07-17	Japan:Tokyo	Homo sapiens	C	None
LC170475	C-B1_TK	2007-04-04	Japan:Tokyo	Homo sapiens	C	None
LC170476	C-Cpt_OY	2010-04-02	Japan:Tokyo	Homo sapiens	C	None
LC170477	C-D1_ST	2007-06-12	Japan:Tokyo	Homo sapiens	C	None
KY022423	None	2016-10-19	China	Homo sapiens	C	None
KU695741	None	1998-03-XX	Australia	Homo sapiens	C	C3
KU695742	None	1998-03-XX	Australia	Homo sapiens	C	C3
KU695743	None	1998-03-XX	Australia	Homo sapiens	C	C3
KU695744	None	1998-03-XX	Australia	Homo sapiens	C	C3
KU695745	None	1998-03-XX	Australia	Homo sapiens	C	C3
KU695746	None	1998-03-XX	Australia	Homo sapiens	C	C3
KU679936	None	2013-02-XX	Australia	Homo sapiens	C	C4
KU679937	None	2013-03-XX	Australia	Homo sapiens	C	C4
KU679938	None	2013-02-XX	Australia	Homo sapiens	C	C4
KU679939	None	2012-02-XX	Australia	Homo sapiens	C	C4
KU679940	None	2013-04-XX	Australia	Homo sapiens	C	C4
KU679941	None	2013-06-XX	Australia	Homo sapiens	C	C4
KU679942	None	2013-07-XX	Australia	Homo sapiens	C	C4
KU679943	None	2013-07-XX	Australia	Homo sapiens	C	C4
KU679944	None	2013-10-XX	Australia	Homo sapiens	C	C4
KU679945	None	2013-10-XX	Australia	Homo sapiens	C	C4
KU679946	None	2013-11-XX	Australia	Homo sapiens	C	C4
KU679947	None	2013-12-XX	Australia	Homo sapiens	C	C4
KU679948	None	2013-12-XX	Australia	Homo sapiens	C	C4
KU679949	None	2014-03-XX	Australia	Homo sapiens	C	C4
KU679950	None	2014-03-XX	Australia	Homo sapiens	C	C4
KU679951	None	2014-02-XX	Australia	Homo sapiens	C	C4
KU679952	None	2014-05-XX	Australia	Homo sapiens	C	C4
KU679953	None	2014-05-XX	Australia	Homo sapiens	C	C4
KU679954	None	2014-05-XX	Australia	Homo sapiens	C	C4
KU679955	None	2014-05-XX	Australia	Homo sapiens	C	C4
KU679956	None	2014-06-XX	Australia	Homo sapiens	C	C4
KU679957	None	2014-04-XX	Australia	Homo sapiens	C	C4
KU679958	None	2014-06-XX	Australia	Homo sapiens	C	C4
KU679959	None	2014-06-XX	Australia	Homo sapiens	C	C4
KU679960	None	2014-06-XX	Australia	Homo sapiens	C	C4
KP148315	None	2010-10-10	China	Homo sapiens	C	None
KP148350	None	2011-10-23	China	Homo sapiens	C	None
KP148351	None	2011-10-23	China	Homo sapiens	C	None
KP148352	None	2011-10-23	China	Homo sapiens	C	None
KP148353	None	2011-10-23	China	Homo sapiens	C	None
KP148354	None	2011-10-23	China	Homo sapiens	C	None
KP148355	None	2011-10-23	China	Homo sapiens	C	None
KP148462	None	2011-10-23	China	Homo sapiens	C	None
KP148463	None	2011-10-23	China	Homo sapiens	C	None
KP148464	None	2011-10-23	China	Homo sapiens	C	None
KP148465	None	2011-10-23	China	Homo sapiens	C	None
KP148466	None	2011-10-23	China	Homo sapiens	C	None
KP148467	None	2011-10-23	China	Homo sapiens	C	None
KP148468	None	2011-10-23	China	Homo sapiens	C	None
KP148469	None	2011-10-23	China	Homo sapiens	C	None
KP148470	None	2011-10-23	China	Homo sapiens	C	None
KP148471	None	2011-10-23	China	Homo sapiens	C	None
KP148472	None	2011-10-23	China	Homo sapiens	C	None
KP148473	None	2011-10-23	China	Homo sapiens	C	None
KP148474	None	2011-10-23	China	Homo sapiens	C	None
KP148475	None	2011-10-23	China	Homo sapiens	C	None
KP148476	None	2011-10-23	China	Homo sapiens	C	None
KP148477	None	2011-10-23	China	Homo sapiens	C	None
KP148478	None	2011-10-23	China	Homo sapiens	C	None
KP148479	None	2011-10-23	China	Homo sapiens	C	None
KP148480	None	2011-10-23	China	Homo sapiens	C	None
KP148481	None	2011-10-23	China	Homo sapiens	C	None
KP148482	None	2011-10-23	China	Homo sapiens	C	None
KP148483	None	2011-10-23	China	Homo sapiens	C	None
KP148484	None	2011-10-23	China	Homo sapiens	C	None
KP148485	None	2011-10-23	China	Homo sapiens	C	None
KP148486	None	2011-10-23	China	Homo sapiens	C	None
KP148487	None	2011-10-23	China	Homo sapiens	C	None
KP148488	None	2011-10-23	China	Homo sapiens	C	None
KP148489	None	2011-10-23	China	Homo sapiens	C	None
KP148490	None	2011-10-23	China	Homo sapiens	C	None
KP148491	None	2011-10-23	China	Homo sapiens	C	None
KP148492	None	2011-10-23	China	Homo sapiens	C	None
KP148493	None	2011-10-23	China	Homo sapiens	C	None
KP148511	None	2012-10-26	China	Homo sapiens	C	None
KP148512	None	2012-10-26	China	Homo sapiens	C	None
KP148513	None	2012-10-26	China	Homo sapiens	C	None
KP148514	None	2012-10-26	China	Homo sapiens	C	None
KP148515	None	2012-10-26	China	Homo sapiens	C	None
KP148516	None	2012-10-26	China	Homo sapiens	C	None
KP148517	None	2012-10-26	China	Homo sapiens	C	None
KP148518	None	2012-10-26	China	Homo sapiens	C	None
KP148519	None	2012-10-26	China	Homo sapiens	C	None
KP148520	None	2012-10-26	China	Homo sapiens	C	None
KP148521	None	2012-10-26	China	Homo sapiens	C	None
KP148522	None	2012-10-26	China	Homo sapiens	C	None
KP148523	None	2012-10-26	China	Homo sapiens	C	None
KP148524	None	2012-10-26	China	Homo sapiens	C	None
KP148525	None	2012-10-26	China	Homo sapiens	C	None
KP148526	None	2012-10-26	China	Homo sapiens	C	None
KP148527	None	2012-10-26	China	Homo sapiens	C	None
KP148528	None	2012-10-26	China	Homo sapiens	C	None
KP148529	None	2012-10-26	China	Homo sapiens	C	None
KP148530	None	2012-10-26	China	Homo sapiens	C	None
KP148531	None	2012-10-26	China	Homo sapiens	C	None
KP148532	None	2012-10-26	China	Homo sapiens	C	None
KP148533	None	2012-10-26	China	Homo sapiens	C	None
KP148534	None	2012-10-26	China	Homo sapiens	C	None
KP148535	None	2012-10-26	China	Homo sapiens	C	None
KP148536	None	2012-10-26	China	Homo sapiens	C	None
KP148537	None	2012-10-26	China	Homo sapiens	C	None
KP148538	None	2012-10-26	China	Homo sapiens	C	None
KP148539	None	2013-11-08	China	Homo sapiens	C	None
KP148540	None	2013-11-08	China	Homo sapiens	C	None
KP148541	None	2013-11-08	China	Homo sapiens	C	None
KP148542	None	2013-11-08	China	Homo sapiens	C	None
KP148543	None	2013-11-08	China	Homo sapiens	C	None
KP148544	None	2013-11-08	China	Homo sapiens	C	None
KP148545	None	2013-11-08	China	Homo sapiens	C	None
KP148546	None	2013-11-08	China	Homo sapiens	C	None
KP148547	None	2013-11-08	China	Homo sapiens	C	None
KP148548	None	2013-11-08	China	Homo sapiens	C	None
KP148549	None	2013-11-08	China	Homo sapiens	C	None
KP148550	None	2013-11-08	China	Homo sapiens	C	None
KP148551	None	2013-11-08	China	Homo sapiens	C	None
KP148552	None	2013-11-08	China	Homo sapiens	C	None
KP148553	None	2013-11-08	China	Homo sapiens	C	None
KP148554	None	2013-11-28	China	Homo sapiens	C	None
KP148555	None	2013-11-08	China	Homo sapiens	C	None
KP148556	None	2013-11-08	China	Homo sapiens	C	None
KP148557	None	2013-11-08	China	Homo sapiens	C	None
KP148558	None	2013-11-08	China	Homo sapiens	C	None
KP148559	None	2013-11-08	China	Homo sapiens	C	None
KP148560	None	2013-11-08	China	Homo sapiens	C	None
KP148561	None	2013-11-08	China	Homo sapiens	C	None
KP148562	None	2013-11-08	China	Homo sapiens	C	None
KP148563	None	2013-11-08	China	Homo sapiens	C	None
KP148564	None	2013-11-08	China	Homo sapiens	C	None
KP148565	None	2013-11-08	China	Homo sapiens	C	None
KP148566	None	2013-11-08	China	Homo sapiens	C	None
KP148567	None	2013-11-08	China	Homo sapiens	C	None
KP148568	None	2013-11-08	China	Homo sapiens	C	None
KP148569	None	2013-11-08	China	Homo sapiens	C	None
KP148570	None	2013-11-08	China	Homo sapiens	C	None
KP148571	None	2013-11-08	China	Homo sapiens	C	None
KP148572	None	2013-11-08	China	Homo sapiens	C	None
KP148573	None	2013-11-08	China	Homo sapiens	C	None
KP148574	None	2013-11-08	China	Homo sapiens	C	None
KP148575	None	2013-11-08	China	Homo sapiens	C	None
KP148576	None	2012-10-26	China	Homo sapiens	C	None
KP148577	None	2012-10-26	China	Homo sapiens	C	None
KP148578	None	2012-10-26	China	Homo sapiens	C	None
KU963856	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963857	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963858	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963859	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963860	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963861	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963862	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963863	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963864	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963865	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963866	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963867	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963868	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963869	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963870	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963871	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963872	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963873	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963874	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963875	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963876	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963877	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963878	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963879	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963880	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963881	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963882	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963883	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963884	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963885	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963886	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963887	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963888	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963889	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963890	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963891	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963892	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963893	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963894	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963895	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963896	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963897	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963898	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963899	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963900	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963901	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963902	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963903	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963904	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963905	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963906	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963907	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963908	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963909	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963910	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963911	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963912	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963913	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963914	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963915	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963916	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963917	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963918	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963919	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963920	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963921	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963922	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963923	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963924	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963925	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963926	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963927	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963928	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963929	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963930	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963931	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963932	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963933	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963934	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963935	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963936	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963937	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963938	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963939	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963940	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963941	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963942	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963943	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963944	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963990	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963991	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963992	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963993	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963994	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963995	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963996	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963997	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963998	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU963999	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964000	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964001	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964002	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964003	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964004	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964005	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964006	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964007	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964008	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964009	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964010	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964011	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964012	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964013	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964014	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964015	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964016	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964017	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964018	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964019	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964020	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964021	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964022	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964023	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964024	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964025	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964026	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964027	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964028	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964029	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964030	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964031	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964032	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964033	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964034	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964035	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964036	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964037	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964038	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964039	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964040	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964041	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964042	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964043	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964044	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964045	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964046	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964047	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964048	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964049	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964050	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964051	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964052	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964053	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964054	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964055	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964056	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964057	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964058	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964059	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964060	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
KU964061	None	2012-12-31	China: Shanghai	Homo sapiens	C	None
