strain	strain_name	segment	date	host	country	subtype	virus
KU950629	RSVA/Homo_sapiens/USA/TH_10500/2013	NA	2013-07-11	Human	USA	NA	Human_orthopneumovirus
MW160746	A/WA/PW3613237Z/2016	NA	2016-05-31	Human	Australia	NA	Human_orthopneumovirus
MW160747	A/WA/PW3618198U/2016	NA	2016-07-24	Human	Australia	NA	Human_orthopneumovirus
MW160766	A/WA/PW9201364H/2016	NA	2016-06-30	Human	Australia	NA	Human_orthopneumovirus
MW160756	A/WA/PW7810512H/2016	NA	2016-06-24	Human	Australia	NA	Human_orthopneumovirus
MW160776	A/WA/PW2552199A/2017	NA	2017-03-21	Human	Australia	NA	Human_orthopneumovirus
MZ516057	UU02_0053_V01	NA	2019-02-13	Human	Netherlands	NA	Human_orthopneumovirus
MZ515842	SE01A_0172_V02	NA	2020-01-10	Human	Spain	NA	Human_orthopneumovirus
MZ516077	UU02_0026_V01	NA	2017-12-22	Human	Netherlands	NA	Human_orthopneumovirus
KY883566	HRSV/A/BuenosAires/ARG/001/2015	NA	2015-04-30	Human	Argentina	NA	Human_orthopneumovirus
KY883567	HRSV/A/BuenosAires/ARG/001sanger/2015	NA	2015-04-30	Human	Argentina	NA	Human_orthopneumovirus
MW160774	A/WA/PW8423521R/2017	NA	2017-10-05	Human	Australia	NA	Human_orthopneumovirus
MW160785	A/WA/PW9136191P/2017	NA	2017-04-26	Human	Australia	NA	Human_orthopneumovirus
MK749884	RSVA/Homo_sapiens/NIC/IIIn_16_0313_01NT/2016	NA	2016-11-19	Human	Nicaragua	NA	Human_orthopneumovirus
MZ516076	OX02_8474_V01	NA	2018-12-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515980	OX02_8474_D02	NA	2018-12-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516092	OX02_8234_V01	NA	2018-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515891	OX02_8234_D03	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515927	OX02_8234_D02	NA	2018-11-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515819	OX02_8663_V01	NA	2018-10-22	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515853	OX02_8663_D03	NA	2018-10-24	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515922	OX02_8663_D02	NA	2018-10-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515600	OX02_8987_D02	NA	2018-12-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515959	OX02_8987_V01	NA	2018-12-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515870	OX02_8663_D04	NA	2018-10-25	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515593	OX02_8554_V01	NA	2018-12-01	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515861	OX02_8554_D02	NA	2018-12-02	Human	United_Kingdom	NA	Human_orthopneumovirus
MH279547	LZ170020448/17	NA	2017-11-XX	Human	China	NA	Human_orthopneumovirus
MZ516087	UU02_0003_V01	NA	2017-11-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ515840	UU02_0003_D02	NA	2017-11-15	Human	Netherlands	NA	Human_orthopneumovirus
MH447959	TH/B23576/2017	NA	2017-08-12	Human	Thailand	NA	Human_orthopneumovirus
MW160753	A/WA/PW3610621L/2016	NA	2016-01-05	Human	Australia	NA	Human_orthopneumovirus
MW160754	A/WA/PW3614982P/2016	NA	2016-06-19	Human	Australia	NA	Human_orthopneumovirus
MW160797	A/WA/PW3564607T/2016	NA	2016-07-09	Human	Australia	NA	Human_orthopneumovirus
MW160799	A/WA/PW4126622W/2016	NA	2016-10-31	Human	Australia	NA	Human_orthopneumovirus
MW160758	A/WA/PW2987536C/2016	NA	2016-08-31	Human	Australia	NA	Human_orthopneumovirus
KX765886	RSVA/Homo_sapiens/NZL/LJRSV01/2015	NA	2015-06-18	Human	New_Zealand	NA	Human_orthopneumovirus
KX765898	RSVA/Homo_sapiens/NZL/LJRSV12/2015	NA	2015-07-08	Human	New_Zealand	NA	Human_orthopneumovirus
MW160762	A/WA/PW7202552D/2017	NA	2017-09-01	Human	Australia	NA	Human_orthopneumovirus
MW160819	A/NSW/WM1061759/2017	NA	2017-04-16	Human	Australia	NA	Human_orthopneumovirus
MZ516012	OX02_9970_V01	NA	2019-12-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515567	OX02_9571_V01	NA	2019-12-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515749	OX02_8271_V01	NA	2019-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515825	UU01A_0159_V02	NA	2019-12-03	Human	Netherlands	NA	Human_orthopneumovirus
MZ515782	OX02_8635_V01	NA	2018-12-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516118	UU02_0160_D04	NA	2019-12-27	Human	Netherlands	NA	Human_orthopneumovirus
MZ515616	UU02_0160_V01	NA	2019-12-24	Human	Netherlands	NA	Human_orthopneumovirus
MZ516134	UU01A_0124_V02	NA	2019-12-03	Human	Netherlands	NA	Human_orthopneumovirus
MZ515592	UU01A_0155_V02	NA	2019-11-28	Human	Netherlands	NA	Human_orthopneumovirus
MZ515884	UU01A_0144_V02	NA	2019-12-11	Human	Netherlands	NA	Human_orthopneumovirus
MZ515780	UU02_0164_V01	NA	2019-12-30	Human	Netherlands	NA	Human_orthopneumovirus
MN630105	RSVA/USA/ACRI_056/2016	NA	2016-03-15	Human	USA	NA	Human_orthopneumovirus
MZ515682	OX02_8031_V01	NA	2019-11-28	Human	United_Kingdom	NA	Human_orthopneumovirus
MN630103	RSVA/USA/ACRI_046/2016	NA	2016-03-02	Human	USA	NA	Human_orthopneumovirus
MZ515681	OX02_9267_V01	NA	2020-01-11	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515650	UU02_0207_V01	NA	2019-12-11	Human	Netherlands	NA	Human_orthopneumovirus
MZ515655	UU02_0155_V01	NA	2019-12-11	Human	Netherlands	NA	Human_orthopneumovirus
MZ515690	UU02_0155_D03	NA	2019-12-13	Human	Netherlands	NA	Human_orthopneumovirus
MZ515888	UU02_0155_D08	NA	2019-12-18	Human	Netherlands	NA	Human_orthopneumovirus
MZ516043	UU02_0020_V01	NA	2017-12-19	Human	Netherlands	NA	Human_orthopneumovirus
MZ516055	UU02_0045_D04	NA	2018-01-29	Human	Netherlands	NA	Human_orthopneumovirus
MZ515620	UU02_0045_V01	NA	2018-01-26	Human	Netherlands	NA	Human_orthopneumovirus
MZ515629	SE02_0019_V01	NA	2019-12-27	Human	Spain	NA	Human_orthopneumovirus
MN310477	SC0276	NA	2018-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ515967	UU01A_0073_V02	NA	2018-12-13	Human	Netherlands	NA	Human_orthopneumovirus
MW160828	A/NSW/WM1213683/2017	NA	2017-01-05	Human	Australia	NA	Human_orthopneumovirus
MZ515999	OX02_8497_D02	NA	2018-12-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516010	OX02_8908_D02	NA	2018-12-01	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515850	OX02_8908_V01	NA	2018-11-30	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515569	OX02_8889_V01	NA	2018-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515921	OX02_8437_V01	NA	2018-12-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515909	OX02_8497_V01	NA	2018-12-18	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515575	IM02_0033_V01	NA	2018-11-30	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516028	OX02_8504_V01	NA	2018-12-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516026	UU02_0220_V01	NA	2019-12-23	Human	Netherlands	NA	Human_orthopneumovirus
MZ516044	UU02_0203_V01	NA	2019-11-27	Human	Netherlands	NA	Human_orthopneumovirus
MZ516052	SE02_0102_V01	NA	2019-12-19	Human	Spain	NA	Human_orthopneumovirus
MZ515633	SE02_0021_V01	NA	2019-12-29	Human	Spain	NA	Human_orthopneumovirus
MZ515781	SE02_0021_D05	NA	2020-01-02	Human	Spain	NA	Human_orthopneumovirus
MZ515962	SE02_0021_D03	NA	2019-12-31	Human	Spain	NA	Human_orthopneumovirus
MZ515797	SE02_0021_D06	NA	2020-01-03	Human	Spain	NA	Human_orthopneumovirus
MZ515735	SE02_0021_D04	NA	2020-01-01	Human	Spain	NA	Human_orthopneumovirus
MZ515804	SE02_0021_D02	NA	2019-12-30	Human	Spain	NA	Human_orthopneumovirus
MZ515851	SE01A_0064_V02	NA	2018-11-28	Human	Spain	NA	Human_orthopneumovirus
MZ515588	SE02_0003_D02	NA	2019-01-04	Human	Spain	NA	Human_orthopneumovirus
MZ515956	SE02_0003_V01	NA	2019-01-03	Human	Spain	NA	Human_orthopneumovirus
MZ515609	SE02_0006_V01	NA	2019-01-10	Human	Spain	NA	Human_orthopneumovirus
MZ515902	SE01A_0069_V02	NA	2018-12-19	Human	Spain	NA	Human_orthopneumovirus
MZ515887	SE01A_0077_V02	NA	2019-01-02	Human	Spain	NA	Human_orthopneumovirus
MZ515559	OX02_8032_V01	NA	2018-11-08	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515695	OX02_8032_D02	NA	2018-11-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515905	OX01A_8105_V02	NA	2018-11-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MN306045	SC0850	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MN306017	SC0135	NA	2018-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ515666	OX02_9767_D09	NA	2020-01-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515993	OX02_9767_D06	NA	2020-01-28	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516023	OX02_9767_D07	NA	2020-01-29	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515619	SE01A_0160_V02	NA	2019-12-30	Human	Spain	NA	Human_orthopneumovirus
MN306048	SC0885	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MN306029	SC0398	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ515647	OX02_8382_V01	NA	2018-11-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515964	OX02_8382_D02	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516063	OX02_8566_D04	NA	2018-11-16	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516067	OX02_8566_D03	NA	2018-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515617	OX02_8566_V01	NA	2018-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515954	OX02_8566_D02	NA	2018-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516096	OX02_8132_D03	NA	2018-12-07	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515752	OX02_8132_V01	NA	2018-12-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515882	IM02_0005_V01	NA	2018-11-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515795	OX02_8132_D02	NA	2018-12-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516005	UU02_0169_V01	NA	2020-02-06	Human	Netherlands	NA	Human_orthopneumovirus
MZ516110	UU02_0087_V01	NA	2018-12-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ515632	UU02_0058_V01	NA	2018-12-03	Human	Netherlands	NA	Human_orthopneumovirus
MZ515731	UU02_0070_V01	NA	2018-12-18	Human	Netherlands	NA	Human_orthopneumovirus
MZ515828	UU02_0090_V01	NA	2018-12-20	Human	Netherlands	NA	Human_orthopneumovirus
MZ516027	OX02_8806_V01	NA	2019-12-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515854	OX02_9775_V01	NA	2019-12-24	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515692	SE02_0001_V01	NA	2018-12-04	Human	Spain	NA	Human_orthopneumovirus
MZ516111	SE02_0001_D02	NA	2018-12-05	Human	Spain	NA	Human_orthopneumovirus
MZ515760	SE02_0001_D03	NA	2018-12-06	Human	Spain	NA	Human_orthopneumovirus
MZ515668	OX02_9801_D06	NA	2019-12-18	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515942	OX02_9801_V01	NA	2019-12-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516086	OX02_8086_D03	NA	2019-11-22	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516017	OX02_8086_V01	NA	2019-11-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515626	OX02_8086_D04	NA	2019-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515679	OX01A_8396_V02	NA	2020-01-08	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515723	OX02_8703_V01	NA	2019-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515928	OX01A_8459_V02	NA	2019-12-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515555	OX02_8017_V01	NA	2019-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515910	OX02_8299_V01	NA	2019-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515923	OX01A_8438_V02	NA	2019-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MT422271	RSVA/Novosibirsk/893Hp/2019	NA	2019-12-12	Human	Russia	NA	Human_orthopneumovirus
MT422272	RSVA/Novosibirsk/893Hl/2019	NA	2019-12-12	Human	Russia	NA	Human_orthopneumovirus
MT422273	RSVA/Novosibirsk/1125Hp/2019	NA	2019-12-02	Human	Russia	NA	Human_orthopneumovirus
MZ516100	SE02_0023_V01	NA	2020-01-03	Human	Spain	NA	Human_orthopneumovirus
MZ515693	SE02_0023_D03	NA	2020-01-05	Human	Spain	NA	Human_orthopneumovirus
MZ516039	UU01A_0176_V02	NA	2019-11-18	Human	Netherlands	NA	Human_orthopneumovirus
MZ516112	OX02_9355_V01	NA	2019-12-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MT422269	RSVA/Novosibirsk/108Hp/2019	NA	2019-11-28	Human	Russia	NA	Human_orthopneumovirus
MT422270	RSVA/Novosibirsk/138Hp/2019	NA	2019-12-06	Human	Russia	NA	Human_orthopneumovirus
MZ151852	RSVA/Novosibirsk/8.62Hp/2020	NA	2020-01-30	Human	Russia	NA	Human_orthopneumovirus
MZ151853	RSVA/Novosibirsk/8.62Hl/2020	NA	2020-01-30	Human	Russia	NA	Human_orthopneumovirus
MZ515634	UU01A_0134_V02	NA	2019-12-13	Human	Netherlands	NA	Human_orthopneumovirus
MN306054	SC9450	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MN306030	SC0410	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ515689	OX02_8492_V01	NA	2018-12-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515772	OX02_8937_V01	NA	2018-12-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515847	OX02_8937_D04	NA	2018-12-17	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515933	OX02_8937_D02	NA	2018-12-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515929	OX02_8371_V01	NA	2018-12-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515969	OX02_8936_V01	NA	2019-01-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515768	OX02_8054_D02	NA	2018-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515966	OX02_8323_V01	NA	2018-11-22	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516071	SE02_0007_D04	NA	2019-01-20	Human	Spain	NA	Human_orthopneumovirus
MZ516031	SE02_0007_D02	NA	2019-01-18	Human	Spain	NA	Human_orthopneumovirus
MZ515579	SE02_0002_D02	NA	2018-12-25	Human	Spain	NA	Human_orthopneumovirus
MZ515943	SE01A_0045_V02	NA	2018-12-26	Human	Spain	NA	Human_orthopneumovirus
MZ516007	SE02_0007_V01	NA	2019-01-17	Human	Spain	NA	Human_orthopneumovirus
MZ516075	SE02_0002_V01	NA	2018-12-24	Human	Spain	NA	Human_orthopneumovirus
MZ515585	SE02_0002_D03	NA	2018-12-26	Human	Spain	NA	Human_orthopneumovirus
MZ515873	SE02_0002_D04	NA	2018-12-27	Human	Spain	NA	Human_orthopneumovirus
MZ515984	SE01A_0071_V02	NA	2019-01-16	Human	Spain	NA	Human_orthopneumovirus
MZ516117	SE01A_0061_V02	NA	2019-01-25	Human	Spain	NA	Human_orthopneumovirus
KY967362	SC2892	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
KY967363	SC2745	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
MW160824	A/NSW/WM1214401/2017	NA	2017-01-05	Human	Australia	NA	Human_orthopneumovirus
MW160827	A/NSW/WM1024481/2017	NA	2017-12-04	Human	Australia	NA	Human_orthopneumovirus
MZ515645	OX02_8438_V01	NA	2019-11-12	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516040	OX02_9885_V01	NA	2019-12-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515687	OX02_9216_D02	NA	2019-12-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515784	OX02_9216_V01	NA	2019-12-03	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515907	OX02_8756_V01	NA	2019-10-28	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515631	UU02_0217_V01	NA	2019-12-18	Human	Netherlands	NA	Human_orthopneumovirus
MZ516000	OX02_9175_V01	NA	2019-12-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515614	OX01A_8998_V02	NA	2020-01-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515911	OX02_8917_V01	NA	2019-11-12	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515571	OX02_9011_V01	NA	2020-01-03	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516002	SE02_0008_V01	NA	2019-01-31	Human	Spain	NA	Human_orthopneumovirus
MZ516004	SE02_0008_D02	NA	2019-02-01	Human	Spain	NA	Human_orthopneumovirus
MZ515623	OX02_8711_D02	NA	2018-01-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515643	UU01A_0175_V02	NA	2019-12-05	Human	Netherlands	NA	Human_orthopneumovirus
MZ515680	UU01A_0109_V02	NA	2019-11-06	Human	Netherlands	NA	Human_orthopneumovirus
MZ515803	UU01A_0105_V02	NA	2019-11-19	Human	Netherlands	NA	Human_orthopneumovirus
MZ516068	UU01A_0093_V02	NA	2019-11-25	Human	Netherlands	NA	Human_orthopneumovirus
MZ516130	OX03_0094_V02	NA	2018-01-30	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515811	OX02_8168_D02	NA	2018-01-12	Human	United_Kingdom	NA	Human_orthopneumovirus
MW160809	A/NSW/WM0971458/2017	NA	2017-07-04	Human	Australia	NA	Human_orthopneumovirus
MW160820	A/NSW/WM1212262/2017	NA	2017-01-05	Human	Australia	NA	Human_orthopneumovirus
MZ515945	UU02_0061_V01	NA	2018-12-11	Human	Netherlands	NA	Human_orthopneumovirus
MZ515649	UU01A_0172_V02	NA	2019-11-29	Human	Netherlands	NA	Human_orthopneumovirus
MZ516024	UU01A_0095_V02	NA	2019-12-02	Human	Netherlands	NA	Human_orthopneumovirus
MZ515628	UU01A_0165_V02	NA	2019-12-03	Human	Netherlands	NA	Human_orthopneumovirus
MZ515790	UU02_0202_V01	NA	2019-11-21	Human	Netherlands	NA	Human_orthopneumovirus
MZ515957	UU02_0163_V01	NA	2019-12-27	Human	Netherlands	NA	Human_orthopneumovirus
MZ515971	UU01A_0141_V02	NA	2019-12-04	Human	Netherlands	NA	Human_orthopneumovirus
MZ515568	UU02_0154_V01	NA	2019-12-23	Human	Netherlands	NA	Human_orthopneumovirus
MZ515700	UU02_0154_D05	NA	2019-12-27	Human	Netherlands	NA	Human_orthopneumovirus
MZ515931	UU02_0159_V01	NA	2019-12-23	Human	Netherlands	NA	Human_orthopneumovirus
MZ515744	UU01A_0164_V02	NA	2019-12-30	Human	Netherlands	NA	Human_orthopneumovirus
MZ515734	UU01A_0112_V02	NA	2019-12-10	Human	Netherlands	NA	Human_orthopneumovirus
MZ516058	UU02_0012_V01	NA	2017-12-08	Human	Netherlands	NA	Human_orthopneumovirus
MZ515789	UU02_0038_V01	NA	2018-01-12	Human	Netherlands	NA	Human_orthopneumovirus
MZ515576	SE02_0018_D05	NA	2019-12-16	Human	Spain	NA	Human_orthopneumovirus
MZ515963	SE02_0018_V01	NA	2019-12-12	Human	Spain	NA	Human_orthopneumovirus
MZ515777	SE02_0103_D02	NA	2019-12-20	Human	Spain	NA	Human_orthopneumovirus
MZ515646	OX02_9328_V01	NA	2019-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516137	OX02_9328_D02	NA	2019-11-24	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516073	OX01A_8374_V02	NA	2019-12-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515834	OX02_8639_V01	NA	2019-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515998	OX02_8260_D04	NA	2019-11-11	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516015	OX02_8260_V01	NA	2019-11-08	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515864	OX02_8260_D03	NA	2019-11-10	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516097	UU02_0153_D04	NA	2019-11-28	Human	Netherlands	NA	Human_orthopneumovirus
MZ515606	UU02_0153_D03	NA	2019-11-27	Human	Netherlands	NA	Human_orthopneumovirus
MZ515941	SE01A_0163_V02	NA	2019-12-09	Human	Spain	NA	Human_orthopneumovirus
MZ515717	UU01A_0103_V02	NA	2019-12-18	Human	Netherlands	NA	Human_orthopneumovirus
MZ515652	OX02_8773_V01	NA	2018-12-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515992	OX02_8047_V01	NA	2018-11-16	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516093	OX02_8433_D03	NA	2018-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515755	OX02_8608_D02	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515908	OX02_8608_V01	NA	2018-11-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515880	OX02_8513_D03	NA	2018-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515685	OX02_8433_D02	NA	2018-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516074	OX02_8433_D04	NA	2018-11-16	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515989	OX02_8433_V01	NA	2018-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515848	OX02_8111_V01	NA	2018-11-08	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515951	OX02_8513_D02	NA	2018-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516029	OX02_9843_V01	NA	2019-12-10	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515986	OX02_9216_D09	NA	2019-12-11	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516011	SE01A_0186_V02	NA	2020-01-07	Human	Spain	NA	Human_orthopneumovirus
MZ515640	SE01A_0141_V02	NA	2019-12-31	Human	Spain	NA	Human_orthopneumovirus
MZ515940	SE01A_0108_V02	NA	2019-12-19	Human	Spain	NA	Human_orthopneumovirus
MZ515583	SE01A_0154_V02	NA	2019-12-23	Human	Spain	NA	Human_orthopneumovirus
MZ515860	SE01A_0146_V02	NA	2019-11-25	Human	Spain	NA	Human_orthopneumovirus
MZ516033	SE01A_0194_V02	NA	2020-01-08	Human	Spain	NA	Human_orthopneumovirus
MZ515706	SE01A_0106_V02	NA	2020-01-15	Human	Spain	NA	Human_orthopneumovirus
MZ515688	SE01A_0120_V02	NA	2019-11-25	Human	Spain	NA	Human_orthopneumovirus
MZ516120	SE01A_0110_V02	NA	2019-12-09	Human	Spain	NA	Human_orthopneumovirus
MZ516014	SE01A_0119_V02	NA	2019-12-03	Human	Spain	NA	Human_orthopneumovirus
MZ515878	SE01A_0137_V02	NA	2019-12-11	Human	Spain	NA	Human_orthopneumovirus
MZ515961	SE01A_0107_V02	NA	2020-01-08	Human	Spain	NA	Human_orthopneumovirus
MZ515773	SE01A_0167_V02	NA	2020-01-02	Human	Spain	NA	Human_orthopneumovirus
MZ515987	SE02_0015_D02	NA	2019-11-20	Human	Spain	NA	Human_orthopneumovirus
MZ516066	SE02_0100_D03	NA	2019-11-28	Human	Spain	NA	Human_orthopneumovirus
MZ516047	SE02_0100_D02	NA	2019-11-27	Human	Spain	NA	Human_orthopneumovirus
MZ515737	SE02_0100_D04	NA	2019-11-29	Human	Spain	NA	Human_orthopneumovirus
MZ515570	SE02_0101_V01	NA	2019-11-29	Human	Spain	NA	Human_orthopneumovirus
MZ515758	SE02_0100_V01	NA	2019-11-26	Human	Spain	NA	Human_orthopneumovirus
MZ516008	OX02_8390_V01	NA	2018-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515948	OX02_8390_D02	NA	2018-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515597	OX02_9283_V01	NA	2019-12-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ151854	RSVA/Novosibirsk/8.46Hl/2020	NA	2020-01-27	Human	Russia	NA	Human_orthopneumovirus
MZ151855	RSVA/Novosibirsk/7.63Hl/2020	NA	2020-01-24	Human	Russia	NA	Human_orthopneumovirus
MN306031	SC0460	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ516090	UU01A_0151_V02	NA	2019-11-22	Human	Netherlands	NA	Human_orthopneumovirus
MZ515573	OX02_9657_V01	NA	2020-02-13	Human	United_Kingdom	NA	Human_orthopneumovirus
KY460517	TW_00026_2010	NA	2010-10-01	Human	Taiwan	NA	Human_orthopneumovirus
KF826840	RSVA/Homo_sapiens/MEX/29/2007	NA	2007-02-16	Human	Mexico	NA	Human_orthopneumovirus
KJ627362	RSVA/Homo_sapiens/PER/FLA7744/2009	NA	2009-05-19	Human	Peru	NA	Human_orthopneumovirus
KJ627274	RSVA/Homo_sapiens/PER/FLA6534/2009	NA	2009-04-02	Human	Peru	NA	Human_orthopneumovirus
KJ627288	RSVA/Homo_sapiens/PER/FLA7778/2009	NA	2009-05-28	Human	Peru	NA	Human_orthopneumovirus
KJ627266	RSVA/Homo_sapiens/PER/FLA6730/2009	NA	2009-04-13	Human	Peru	NA	Human_orthopneumovirus
KJ627282	RSVA/Homo_sapiens/PER/FLA6623/2009	NA	2009-04-08	Human	Peru	NA	Human_orthopneumovirus
KF826821	RSVA/Homo_sapiens/USA/629_8_2/2007-XX-XX	NA	2007-XX-XX	Human	USA	NA	Human_orthopneumovirus
JF920048	A/WI/629_9_2/07	NA	2007-XX-XX	Human	USA	NA	Human_orthopneumovirus
JF920049	A/WI/629_22/07	NA	2007-12-28	Human	USA	NA	Human_orthopneumovirus
JF920047	A/WI/629_23/08	NA	2008-01-17	Human	USA	NA	Human_orthopneumovirus
JF920046	A/WI/629_2/07	NA	2007-XX-XX	Human	USA	NA	Human_orthopneumovirus
JF920051	A/WI/629_21/07	NA	2007-12-22	Human	USA	NA	Human_orthopneumovirus
JX015499	BE08_5146	NA	2008-10-22	Human	Belgium	A	Human_orthopneumovirus
OK649618	HRSV/A/Brazil/37858/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
